timestamp,power
2017-01-13 14:00:00,149.04
2017-01-13 15:00:00,156.04
2017-01-13 16:00:00,154.8
2017-01-13 17:00:00,154.32
2017-01-13 18:00:00,156.08
2017-01-13 19:00:00,140.321
2017-01-13 20:00:00,137.799
2017-01-13 21:00:00,137.8
2017-01-13 22:00:00,136.04
2017-01-13 23:00:00,129.281
2017-01-14 00:00:00,124.519
2017-01-14 01:00:00,122.2803
2017-01-14 02:00:00,123.04
2017-01-14 03:00:00,118.5195
2017-01-14 04:00:00,117.5206
2017-01-14 05:00:00,118.2802
2017-01-14 06:00:00,118.5196
2017-01-14 07:00:00,120.2802
2017-01-14 08:00:00,117.2803
2017-01-14 09:00:00,113.7593
2017-01-14 10:00:00,113.281
2017-01-14 11:00:00,113.519
2017-01-14 12:00:00,106.281
2017-01-14 13:00:00,110.519
2017-01-14 14:00:00,112.28
2017-01-14 15:00:00,113.52
2017-01-14 16:00:00,117.28
2017-01-14 17:00:00,119.521
2017-01-14 18:00:00,126.279
2017-01-14 19:00:00,127.52
2017-01-14 20:00:00,122.281
2017-01-14 21:00:00,122.519
2017-01-14 22:00:00,124.52
2017-01-14 23:00:00,122.28
2017-01-15 00:00:00,123.521
2017-01-15 01:00:00,123.2793
2017-01-15 02:00:00,122.5205
2017-01-15 03:00:00,123.2803
2017-01-15 04:00:00,124.5195
2017-01-15 05:00:00,124.5205
2017-01-15 06:00:00,115.2793
2017-01-15 07:00:00,113.5205
2017-01-15 08:00:00,112.2793
2017-01-15 09:00:00,107.7608
2017-01-15 10:00:00,106.04
2017-01-15 11:00:00,107.52
2017-01-15 12:00:00,106.52
2017-01-15 13:00:00,108.279
2017-01-15 14:00:00,112.281
2017-01-15 15:00:00,115.52
2017-01-15 16:00:00,119.04
2017-01-15 17:00:00,119.039
2017-01-15 18:00:00,126.521
2017-01-15 19:00:00,130.519
2017-01-15 20:00:00,134.801
2017-01-15 21:00:00,128.279
2017-01-15 22:00:00,119.521
2017-01-15 23:00:00,118.28
2017-01-16 00:00:00,119.04
2017-01-16 01:00:00,119.2793
2017-01-16 02:00:00,115.5205
2017-01-16 03:00:00,114.04
2017-01-16 04:00:00,113.2793
2017-01-16 05:00:00,110.5205
2017-01-16 06:00:00,113.2803
2017-01-16 07:00:00,114.2793
2017-01-16 08:00:00,114.5205
2017-01-16 09:00:00,124.0403
2017-01-16 10:00:00,118.279
2017-01-16 11:00:00,115.521
2017-01-16 12:00:00,119.28
2017-01-16 13:00:00,125.04
2017-01-16 14:00:00,125.76
2017-01-16 15:00:00,127.04
2017-01-16 16:00:00,129.04
2017-01-16 17:00:00,133.28
2017-01-16 18:00:00,155.52
2017-01-16 19:00:00,151.04
2017-01-16 20:00:00,128.04
2017-01-16 21:00:00,136.28
2017-01-16 22:00:00,136.76
2017-01-16 23:00:00,125.28
2017-01-17 00:00:00,113.04
2017-01-17 01:00:00,109.5195
2017-01-17 02:00:00,107.2803
2017-01-17 03:00:00,109.2793
2017-01-17 04:00:00,111.5205
2017-01-17 05:00:00,110.04
2017-01-17 06:00:00,109.5196
2017-01-17 07:00:00,115.0801
2017-01-17 08:00:00,124.8398
2017-01-17 09:00:00,138.3199
2017-01-17 10:00:00,171.8
2017-01-17 11:00:00,177.841
2017-01-17 12:00:00,183.56
2017-01-17 13:00:00,183.32
2017-01-17 14:00:00,186.319
2017-01-17 15:00:00,184.321
2017-01-17 16:00:00,181.519
2017-01-17 17:00:00,177.28
2017-01-17 18:00:00,171.281
2017-01-17 19:00:00,159.519
2017-01-17 20:00:00,142.28
2017-01-17 21:00:00,136.521
2017-01-17 22:00:00,136.519
2017-01-17 23:00:00,133.521
2017-01-18 00:00:00,131.279
2017-01-18 01:00:00,123.5205
2017-01-18 02:00:00,122.2793
2017-01-18 03:00:00,121.5205
2017-01-18 04:00:00,121.2803
2017-01-18 05:00:00,122.5195
2017-01-18 06:00:00,122.5205
2017-01-18 07:00:00,126.5996
2017-01-18 08:00:00,140.0798
2017-01-18 09:00:00,148.84
2017-01-18 10:00:00,166.601
2017-01-18 11:00:00,180.599
2017-01-18 12:00:00,183.84
2017-01-18 13:00:00,188.08
2017-01-18 14:00:00,190.56
2017-01-18 15:00:00,188.56
2017-01-18 16:00:00,180.8
2017-01-18 17:00:00,185.8
2017-01-18 18:00:00,192.521
2017-01-18 19:00:00,168.519
2017-01-18 20:00:00,154.521
2017-01-18 21:00:00,149.04
2017-01-18 22:00:00,139.519
2017-01-18 23:00:00,130.521
2017-01-19 00:00:00,131.04
2017-01-19 01:00:00,129.5195
2017-01-19 02:00:00,127.5205
2017-01-19 03:00:00,128.2793
2017-01-19 04:00:00,130.2803
2017-01-19 05:00:00,133.7598
2017-01-19 06:00:00,132.04
2017-01-19 07:00:00,135.6006
2017-01-19 08:00:00,144.84
2017-01-19 09:00:00,161.599
2017-01-19 10:00:00,185.121
2017-01-19 11:00:00,190.599
2017-01-19 12:00:00,193.841
2017-01-19 13:00:00,188.6
2017-01-19 14:00:00,187.839
2017-01-19 15:00:00,192.04
2017-01-19 16:00:00,180.521
2017-01-19 17:00:00,178.52
2017-01-19 18:00:00,173.04
2017-01-19 19:00:00,162.28
2017-01-19 20:00:00,146.04
2017-01-19 21:00:00,146.04
2017-01-19 22:00:00,147.76
2017-01-19 23:00:00,142.519
2017-01-20 00:00:00,138.521
2017-01-20 01:00:00,125.04
2017-01-20 02:00:00,122.0401
2017-01-20 03:00:00,122.5195
2017-01-20 04:00:00,121.5205
2017-01-20 05:00:00,122.7598
2017-01-20 06:00:00,120.2803
2017-01-20 07:00:00,125.1201
2017-01-20 08:00:00,126.04
2017-01-20 09:00:00,122.5997
2017-01-20 10:00:00,143.08
2017-01-20 11:00:00,161.32
2017-01-20 12:00:00,170.36
2017-01-20 13:00:00,176.799
2017-01-20 14:00:00,176.801
2017-01-20 15:00:00,176.8
2017-01-20 16:00:00,166.04
2017-01-20 17:00:00,158.04
2017-01-20 18:00:00,157.8
2017-01-20 19:00:00,145.04
2017-01-20 20:00:00,140.8
2017-01-20 21:00:00,142.28
2017-01-20 22:00:00,140.52
2017-01-20 23:00:00,137.52
2017-01-21 00:00:00,127.52
2017-01-21 01:00:00,123.5205
2017-01-21 02:00:00,119.7998
2017-01-21 03:00:00,120.0401
2017-01-21 04:00:00,119.7597
2017-01-21 05:00:00,119.5205
2017-01-21 06:00:00,119.5196
2017-01-21 07:00:00,120.04
2017-01-21 08:00:00,123.04
2017-01-21 09:00:00,118.2808
2017-01-21 10:00:00,121.519
2017-01-21 11:00:00,139.521
2017-01-21 12:00:00,143.279
2017-01-21 13:00:00,142.04
2017-01-21 14:00:00,139.04
2017-01-21 15:00:00,144.801
2017-01-21 16:00:00,146.279
2017-01-21 17:00:00,148.8
2017-01-21 18:00:00,146.04
2017-01-21 19:00:00,134.04
2017-01-21 20:00:00,135.04
2017-01-21 21:00:00,132.04
2017-01-21 22:00:00,133.52
2017-01-21 23:00:00,136.52
2017-01-22 00:00:00,135.521
2017-01-22 01:00:00,136.5195
2017-01-22 02:00:00,134.0401
2017-01-22 03:00:00,134.04
2017-01-22 04:00:00,132.2803
2017-01-22 05:00:00,131.5195
2017-01-22 06:00:00,130.7608
2017-01-22 07:00:00,131.04
2017-01-22 08:00:00,130.2788
2017-01-22 09:00:00,126.281
2017-01-22 10:00:00,125.519
2017-01-22 11:00:00,143.521
2017-01-22 12:00:00,147.04
2017-01-22 13:00:00,146.28
2017-01-22 14:00:00,150.04
2017-01-22 15:00:00,162.52
2017-01-22 16:00:00,171.759
2017-01-22 17:00:00,160.04
2017-01-22 18:00:00,159.8
2017-01-22 19:00:00,154.281
2017-01-22 20:00:00,152.04
2017-01-22 21:00:00,153.28
2017-01-22 22:00:00,148.519
2017-01-22 23:00:00,135.521
2017-01-23 00:00:00,130.28
2017-01-23 01:00:00,127.0391
2017-01-23 02:00:00,125.2802
2017-01-23 03:00:00,124.7598
2017-01-23 04:00:00,124.5205
2017-01-23 05:00:00,125.2803
2017-01-23 06:00:00,124.04
2017-01-23 07:00:00,128.5996
2017-01-23 08:00:00,135.0805
2017-01-23 09:00:00,141.879
2017-01-23 10:00:00,158.121
2017-01-23 11:00:00,176.08
2017-01-23 12:00:00,181.599
2017-01-23 13:00:00,175.84
2017-01-23 14:00:00,184.841
2017-01-23 15:00:00,177.8
2017-01-23 16:00:00,181.8
2017-01-23 17:00:00,186.04
2017-01-23 18:00:00,186.04
2017-01-23 19:00:00,191.799
2017-01-23 20:00:00,186.04
2017-01-23 21:00:00,178.041
2017-01-23 22:00:00,160.04
2017-01-23 23:00:00,148.28
2017-01-24 00:00:00,140.279
2017-01-24 01:00:00,132.5205
2017-01-24 02:00:00,127.7598
2017-01-24 03:00:00,128.04
2017-01-24 04:00:00,126.0401
2017-01-24 05:00:00,125.2802
2017-01-24 06:00:00,124.7598
2017-01-24 07:00:00,131.1201
2017-01-24 08:00:00,141.0805
2017-01-24 09:00:00,145.12
2017-01-24 10:00:00,174.12
2017-01-24 11:00:00,191.599
2017-01-24 12:00:00,185.56
2017-01-24 13:00:00,188.601
2017-01-24 14:00:00,193.08
2017-01-24 15:00:00,194.08
2017-01-24 16:00:00,195.08
2017-01-24 17:00:00,193.079
2017-01-24 18:00:00,190.08
2017-01-24 19:00:00,196.801
2017-01-24 20:00:00,188.279
2017-01-24 21:00:00,182.28
2017-01-24 22:00:00,168.04
2017-01-24 23:00:00,156.56
2017-01-25 00:00:00,144.561
2017-01-25 01:00:00,137.7998
2017-01-25 02:00:00,130.2803
2017-01-25 03:00:00,127.2803
2017-01-25 04:00:00,128.2792
2017-01-25 05:00:00,125.0401
2017-01-25 06:00:00,124.7998
2017-01-25 07:00:00,131.3603
2017-01-25 08:00:00,135.5592
2017-01-25 09:00:00,144.121
2017-01-25 10:00:00,170.64
2017-01-25 11:00:00,180.12
2017-01-25 12:00:00,187.08
2017-01-25 13:00:00,182.8
2017-01-25 14:00:00,187.84
2017-01-25 15:00:00,185.08
2017-01-25 16:00:00,182.8
2017-01-25 17:00:00,184.28
2017-01-25 18:00:00,185.52
2017-01-25 19:00:00,195.04
2017-01-25 20:00:00,192.8
2017-01-25 21:00:00,182.28
2017-01-25 22:00:00,165.52
2017-01-25 23:00:00,154.52
2017-01-26 00:00:00,150.8
2017-01-26 01:00:00,138.2803
2017-01-26 02:00:00,129.5195
2017-01-26 03:00:00,127.5205
2017-01-26 04:00:00,124.0401
2017-01-26 05:00:00,122.2802
2017-01-26 06:00:00,123.7598
2017-01-26 07:00:00,131.8799
2017-01-26 08:00:00,136.1197
2017-01-26 09:00:00,144.121
2017-01-26 10:00:00,172.879
2017-01-26 11:00:00,179.84
2017-01-26 12:00:00,181.361
2017-01-26 13:00:00,175.839
2017-01-26 14:00:00,183.6
2017-01-26 15:00:00,192.08
2017-01-26 16:00:00,197.28
2017-01-26 17:00:00,188.52
2017-01-26 18:00:00,181.28
2017-01-26 19:00:00,183.04
2017-01-26 20:00:00,175.52
2017-01-26 21:00:00,177.52
2017-01-26 22:00:00,172.52
2017-01-26 23:00:00,155.04
2017-01-27 00:00:00,153.52
2017-01-27 01:00:00,144.5195
2017-01-27 02:00:00,145.2803
2017-01-27 03:00:00,141.5205
2017-01-27 04:00:00,140.5195
2017-01-27 05:00:00,141.2803
2017-01-27 06:00:00,141.5195
2017-01-27 07:00:00,143.4004
2017-01-27 08:00:00,147.6
2017-01-27 09:00:00,153.6
2017-01-27 10:00:00,159.88
2017-01-27 11:00:00,169.6
2017-01-27 12:00:00,173.08
2017-01-27 13:00:00,173.56
2017-01-27 14:00:00,180.039
2017-01-27 15:00:00,181.281
2017-01-27 16:00:00,180.04
2017-01-27 17:00:00,165.52
2017-01-27 18:00:00,168.04
2017-01-27 19:00:00,166.52
2017-01-27 20:00:00,164.52
2017-01-27 21:00:00,163.28
2017-01-27 22:00:00,152.52
2017-01-27 23:00:00,130.52
2017-01-28 00:00:00,129.28
2017-01-28 01:00:00,135.5195
2017-01-28 02:00:00,124.2803
2017-01-28 03:00:00,125.5205
2017-01-28 04:00:00,125.2793
2017-01-28 05:00:00,126.5205
2017-01-28 06:00:00,126.5195
2017-01-28 07:00:00,126.5206
2017-01-28 08:00:00,126.5198
2017-01-28 09:00:00,121.28
2017-01-28 10:00:00,119.519
2017-01-28 11:00:00,125.521
2017-01-28 12:00:00,135.52
2017-01-28 13:00:00,145.28
2017-01-28 14:00:00,144.52
2017-01-28 15:00:00,151.28
2017-01-28 16:00:00,151.52
2017-01-28 17:00:00,155.28
2017-01-28 18:00:00,159.04
2017-01-28 19:00:00,158.52
2017-01-28 20:00:00,155.519
2017-01-28 21:00:00,140.281
2017-01-28 22:00:00,131.52
2017-01-28 23:00:00,124.52
2017-01-29 00:00:00,124.28
2017-01-29 01:00:00,124.5195
2017-01-29 02:00:00,127.2803
2017-01-29 03:00:00,127.5205
2017-01-29 04:00:00,123.5195
2017-01-29 05:00:00,122.2803
2017-01-29 06:00:00,123.7598
2017-01-29 07:00:00,126.2803
2017-01-29 08:00:00,127.5198
2017-01-29 09:00:00,121.52
2017-01-29 10:00:00,120.52
2017-01-29 11:00:00,120.28
2017-01-29 12:00:00,129.52
2017-01-29 13:00:00,143.28
2017-01-29 14:00:00,143.52
2017-01-29 15:00:00,147.28
2017-01-29 16:00:00,148.04
2017-01-29 17:00:00,148.04
2017-01-29 18:00:00,151.04
2017-01-29 19:00:00,148.759
2017-01-29 20:00:00,147.521
2017-01-29 21:00:00,142.04
2017-01-29 22:00:00,133.28
2017-01-29 23:00:00,127.76
2017-01-30 00:00:00,123.28
2017-01-30 01:00:00,123.0391
2017-01-30 02:00:00,123.7607
2017-01-30 03:00:00,124.5195
2017-01-30 04:00:00,124.0401
2017-01-30 05:00:00,122.5205
2017-01-30 06:00:00,121.5195
2017-01-30 07:00:00,125.6006
2017-01-30 08:00:00,135.079
2017-01-30 09:00:00,149.601
2017-01-30 10:00:00,161.12
2017-01-30 11:00:00,164.08
2017-01-30 12:00:00,173.559
2017-01-30 13:00:00,157.8
2017-01-30 14:00:00,169.8
2017-01-30 15:00:00,184.801
2017-01-30 16:00:00,182.04
2017-01-30 17:00:00,183.8
2017-01-30 18:00:00,184.04
2017-01-30 19:00:00,195.04
2017-01-30 20:00:00,175.04
2017-01-30 21:00:00,168.04
2017-01-30 22:00:00,156.04
2017-01-30 23:00:00,145.279
2017-01-31 00:00:00,140.521
2017-01-31 01:00:00,136.7598
2017-01-31 02:00:00,132.04
2017-01-31 03:00:00,133.2803
2017-01-31 04:00:00,128.5195
2017-01-31 05:00:00,127.5205
2017-01-31 06:00:00,127.2793
2017-01-31 07:00:00,130.6006
2017-01-31 08:00:00,140.6
2017-01-31 09:00:00,151.839
2017-01-31 10:00:00,171.841
2017-01-31 11:00:00,187.079
2017-01-31 12:00:00,190.321
2017-01-31 13:00:00,184.56
2017-01-31 14:00:00,194.08
2017-01-31 15:00:00,199.32
2017-01-31 16:00:00,200.04
2017-01-31 17:00:00,196.799
2017-01-31 18:00:00,173.041
2017-01-31 19:00:00,178.04
2017-01-31 20:00:00,177.04
2017-01-31 21:00:00,172.04
2017-01-31 22:00:00,158.04
2017-01-31 23:00:00,144.52
2017-02-01 00:00:00,139.52
2017-02-01 01:00:00,136.5205
2017-02-01 02:00:00,128.04
2017-02-01 03:00:00,123.7999
2017-02-01 04:00:00,122.7597
2017-02-01 05:00:00,123.5195
2017-02-01 06:00:00,122.2803
2017-02-01 07:00:00,126.3604
2017-02-01 08:00:00,135.0797
2017-02-01 09:00:00,157.36
2017-02-01 10:00:00,169.12
2017-02-01 11:00:00,191.6
2017-02-01 12:00:00,194.081
2017-02-01 13:00:00,185.559
2017-02-01 14:00:00,197.56
2017-02-01 15:00:00,191.56
2017-02-01 16:00:00,194.8
2017-02-01 17:00:00,194.8
2017-02-01 18:00:00,176.04
2017-02-01 19:00:00,185.8
2017-02-01 20:00:00,182.04
2017-02-01 21:00:00,176.04
2017-02-01 22:00:00,162.04
2017-02-01 23:00:00,143.04
2017-02-02 00:00:00,136.801
2017-02-02 01:00:00,130.0391
2017-02-02 02:00:00,126.2802
2017-02-02 03:00:00,123.7598
2017-02-02 04:00:00,123.5205
2017-02-02 05:00:00,122.04
2017-02-02 06:00:00,123.0401
2017-02-02 07:00:00,125.3594
2017-02-02 08:00:00,136.3199
2017-02-02 09:00:00,147.88
2017-02-02 10:00:00,162.361
2017-02-02 11:00:00,193.12
2017-02-02 12:00:00,193.08
2017-02-02 13:00:00,177.599
2017-02-02 14:00:00,187.08
2017-02-02 15:00:00,197.56
2017-02-02 16:00:00,196.28
2017-02-02 17:00:00,184.76
2017-02-02 18:00:00,184.04
2017-02-02 19:00:00,189.28
2017-02-02 20:00:00,185.521
2017-02-02 21:00:00,180.279
2017-02-02 22:00:00,164.28
2017-02-02 23:00:00,153.281
2017-02-03 00:00:00,149.76
2017-02-03 01:00:00,145.2803
2017-02-03 02:00:00,143.5195
2017-02-03 03:00:00,141.2803
2017-02-03 04:00:00,142.5195
2017-02-03 05:00:00,141.2803
2017-02-03 06:00:00,143.5205
2017-02-03 07:00:00,147.6396
2017-02-03 08:00:00,150.08
2017-02-03 09:00:00,151.36
2017-02-03 10:00:00,154.12
2017-02-03 11:00:00,176.08
2017-02-03 12:00:00,177.08
2017-02-03 13:00:00,188.84
2017-02-03 14:00:00,175.56
2017-02-03 15:00:00,184.28
